CustomerID,Churn_Probability,Risk_Category,MonthlyCharges,Contract,Tenure
0311-QYWSS,0.1,Low Risk,49.45,Month-to-month,6
1097-FSPVW,0.1,Low Risk,54.55,Month-to-month,42
8591-NXRCV,0.1,Low Risk,74.65,Month-to-month,41
4553-DVPZG,0.1,Low Risk,101.35,Month-to-month,62
8660-BUETV,0.1,Low Risk,44.75,Month-to-month,3
4647-XXZAM,0.1,Low Risk,45.5,Month-to-month,6
6198-PNNSZ,0.1,Low Risk,109.8,One year,56
0440-QEXBZ,0.1,Low Risk,50.15,Month-to-month,44
1061-PNTHC,0.1,Low Risk,109.6,Month-to-month,56
4415-WNGVR,0.1,Low Risk,79.2,One year,12
1421-HCERK,0.1,Low Risk,105.7,Month-to-month,30
7989-VCQOH,0.1,Low Risk,83.25,Month-to-month,18
2292-XQWSV,0.1,Low Risk,60.3,One year,40
5913-INRQV,0.1,Low Risk,90.15,One year,34
9943-VSZUV,0.1,Low Risk,75.7,Month-to-month,67
8104-OSKWT,0.1,Low Risk,79.8,Month-to-month,12
8404-GFGCZ,0.1,Low Risk,65.6,Month-to-month,4
4310-KEDTB,0.1,Low Risk,29.8,Month-to-month,26
0377-JBKKT,0.1,Low Risk,57.95,Month-to-month,22
4753-PADAS,0.1,Low Risk,105.7,One year,67
5778-BVOFB,0.1,Low Risk,59.5,Month-to-month,9
8746-OQQRW,0.1,Low Risk,25.25,Month-to-month,4
6233-HXJMX,0.1,Low Risk,89.3,Month-to-month,45
0396-UKGAI,0.1,Low Risk,55.3,Month-to-month,23
7611-YKYTC,0.1,Low Risk,75.0,Month-to-month,22
5055-MGMGF,0.1,Low Risk,105.05,Month-to-month,65
9839-ETQOE,0.1,Low Risk,40.45,Month-to-month,43
0931-MHTEM,0.1,Low Risk,100.05,One year,54
2144-BFDSO,0.1,Low Risk,108.75,Month-to-month,50
3570-YUEKJ,0.1,Low Risk,49.55,Month-to-month,42
3396-DKDEL,0.1,Low Risk,115.15,Two year,70
1976-AZZPJ,0.1,Low Risk,34.2,Month-to-month,7
5816-SCGFC,0.1,Low Risk,51.3,Month-to-month,7
6368-NWMCE,0.1,Low Risk,68.15,Month-to-month,38
2931-FSOHN,0.1,Low Risk,59.9,Month-to-month,13
0943-ZQPXH,0.1,Low Risk,92.95,Month-to-month,44
6833-JMZYP,0.1,Low Risk,94.0,Month-to-month,15
4619-EVPHY,0.1,Low Risk,91.0,One year,20
8910-ICHIU,0.1,Low Risk,95.65,One year,46
8725-JEDFD,0.1,Low Risk,69.05,Month-to-month,27
8676-OOQEJ,0.1,Low Risk,30.5,Month-to-month,4
2480-SQIOB,0.1,Low Risk,44.8,Month-to-month,4
2675-IJRGJ,0.1,Low Risk,19.65,Two year,53
8071-SBTRN,0.1,Low Risk,111.15,Two year,70
7727-SHVZV,0.1,Low Risk,19.5,Month-to-month,9
7839-NUIAA,0.1,Low Risk,59.8,Month-to-month,61
5915-DGNVC,0.1,Low Risk,71.8,One year,49
5975-BAICR,0.1,Low Risk,63.7,One year,36
6288-LBEAR,0.1,Low Risk,79.1,Month-to-month,23
7163-OCEQI,0.1,Low Risk,78.65,One year,22
9501-UKKNL,0.1,Low Risk,51.7,Month-to-month,59
2791-SFVEW,0.1,Low Risk,20.15,Month-to-month,9
1101-SSWAG,0.1,Low Risk,51.1,Month-to-month,15
8313-KTIHG,0.1,Low Risk,61.3,Month-to-month,4
8582-KRHPJ,0.1,Low Risk,35.0,Month-to-month,50
3186-AJIEK,0.1,Low Risk,105.65,Two year,66
9114-AAFQH,0.1,Low Risk,65.65,One year,48
6952-OMNWB,0.1,Low Risk,80.35,Month-to-month,68
5780-INQIK,0.1,Low Risk,49.4,Month-to-month,8
9588-OZDMQ,0.1,Low Risk,45.0,Month-to-month,2
9251-WNSOD,0.1,Low Risk,75.1,One year,67
5882-CMAZQ,0.1,Low Risk,34.25,Month-to-month,5
5186-PEIZU,0.1,Low Risk,19.25,Month-to-month,35
5146-CBVOE,0.1,Low Risk,75.1,Month-to-month,16
3511-APPBJ,0.1,Low Risk,99.95,One year,23
6625-UTXEW,0.1,Low Risk,51.25,Month-to-month,12
4568-TTZRT,0.1,Low Risk,20.4,Month-to-month,9
5067-XJQFU,0.1,Low Risk,108.45,One year,66
3865-QBWSJ,0.1,Low Risk,80.45,Month-to-month,38
0481-SUMCB,0.1,Low Risk,102.15,One year,45
2346-DJQTB,0.1,Low Risk,24.15,Month-to-month,35
6942-LBFDP,0.1,Low Risk,20.55,Month-to-month,2
6416-YJTTB,0.1,Low Risk,79.5,Month-to-month,11
4854-SSLTN,0.1,Low Risk,59.5,Two year,2
3014-WJKSM,0.1,Low Risk,75.3,Month-to-month,29
7009-PCARS,0.1,Low Risk,19.1,One year,55
3090-LETTY,0.1,Low Risk,60.95,Month-to-month,2
4176-FXYBO,0.1,Low Risk,109.55,Month-to-month,54
4455-BFSPD,0.1,Low Risk,101.15,One year,61
6655-LHBYW,0.1,Low Risk,114.35,One year,50
4567-AKPIA,0.1,Low Risk,109.1,One year,41
1170-SASML,0.1,Low Risk,85.4,Month-to-month,69
9777-WJJPR,0.1,Low Risk,88.65,Month-to-month,31
5575-TPIZQ,0.1,Low Risk,89.15,Month-to-month,46
0058-EVZWM,0.1,Low Risk,89.8,Month-to-month,55
9261-WDCAF,0.1,Low Risk,54.65,Month-to-month,3
3571-DPYUH,0.1,Low Risk,94.7,One year,58
3308-MHOOC,0.1,Low Risk,19.2,Month-to-month,1
6807-SIWJI,0.1,Low Risk,104.85,One year,38
4307-KWMXE,0.1,Low Risk,35.75,Month-to-month,10
2041-JIJCI,0.1,Low Risk,64.0,Month-to-month,5
1550-EENBN,0.1,Low Risk,104.35,Month-to-month,31
8095-WANWK,0.1,Low Risk,45.25,Month-to-month,10
5213-TWWJU,0.1,Low Risk,91.0,Month-to-month,28
6322-PJJDJ,0.1,Low Risk,94.8,Two year,49
4332-MUOEZ,0.1,Low Risk,94.3,One year,20
5996-DAOQL,0.1,Low Risk,20.45,Month-to-month,1
3509-GWQGF,0.1,Low Risk,70.0,Month-to-month,24
8108-UXRQN,0.1,Low Risk,50.55,Month-to-month,11
2586-CWXVV,0.1,Low Risk,30.4,Month-to-month,54
3506-OVLKD,0.1,Low Risk,26.2,One year,35
5174-ITUMV,0.1,Low Risk,105.4,One year,67
8262-COGGB,0.1,Low Risk,20.45,Month-to-month,1
3584-WKTTW,0.1,Low Risk,111.55,One year,51
2959-EEXWB,0.1,Low Risk,50.9,Month-to-month,45
3729-OWRVL,0.1,Low Risk,110.35,Two year,65
6789-HJBWG,0.1,Low Risk,49.4,Month-to-month,12
7219-TLZHO,0.1,Low Risk,20.85,Month-to-month,4
4431-EDMIQ,0.1,Low Risk,75.7,Month-to-month,7
7105-MXJLL,0.1,Low Risk,60.7,One year,26
1436-ZMJAN,0.1,Low Risk,67.8,Month-to-month,10
4295-YURET,0.1,Low Risk,72.6,Two year,56
7850-VWJUU,0.1,Low Risk,75.0,Month-to-month,23
6231-WFGFH,0.1,Low Risk,20.5,Month-to-month,4
7567-ECMCM,0.1,Low Risk,79.85,Month-to-month,24
1297-VQDRP,0.1,Low Risk,107.15,One year,68
1169-SAOCL,0.1,Low Risk,106.65,One year,49
2202-OUTMO,0.1,Low Risk,60.85,Month-to-month,34
0975-VOOVL,0.1,Low Risk,29.2,Month-to-month,3
1302-UHBDD,0.1,Low Risk,89.95,Month-to-month,20
5353-WILCI,0.1,Low Risk,56.05,Month-to-month,28
1658-TJVOA,0.1,Low Risk,74.1,Month-to-month,6
0621-JFHOL,0.1,Low Risk,29.6,Two year,10
9277-JOOMO,0.1,Low Risk,24.6,Month-to-month,3
6729-GDNGC,0.1,Low Risk,80.7,Month-to-month,20
4391-LNRXK,0.1,Low Risk,94.95,Month-to-month,22
0880-FVFWF,0.1,Low Risk,86.4,Month-to-month,56
6713-OKOMC,0.1,Low Risk,29.75,Month-to-month,10
7271-AJDTL,0.1,Low Risk,94.45,Month-to-month,55
9926-PJHDQ,0.1,Low Risk,76.8,Two year,72
5160-UXJED,0.1,Low Risk,44.6,One year,17
8070-AAWZP,0.1,Low Risk,34.25,Month-to-month,24
3126-WQMGH,0.1,Low Risk,52.15,Month-to-month,49
6549-NNDYT,0.1,Low Risk,30.85,Month-to-month,13
2858-MOFSQ,0.1,Low Risk,55.85,One year,17
7905-TVXTA,0.1,Low Risk,64.35,Month-to-month,5
4504-YOULA,0.1,Low Risk,59.45,Month-to-month,35
3758-CKOQL,0.1,Low Risk,107.0,One year,59
0468-YRPXN,0.1,Low Risk,98.8,Month-to-month,29
1194-SPVSP,0.1,Low Risk,19.65,Month-to-month,1
4558-CGYCZ,0.1,Low Risk,19.75,Month-to-month,4
5555-RNPGT,0.1,Low Risk,24.8,Month-to-month,10
6522-YRBXD,0.1,Low Risk,94.55,Month-to-month,35
0036-IHMOT,0.1,Low Risk,103.7,One year,55
7351-MHQVU,0.1,Low Risk,50.95,Month-to-month,6
9506-UXUSK,0.1,Low Risk,70.15,Month-to-month,13
2530-FMFXO,0.1,Low Risk,103.2,Two year,56
2480-EJWYP,0.1,Low Risk,97.8,One year,58
1156-ZFYDO,0.0983,Low Risk,19.75,Month-to-month,1
5701-SVCWR,0.0925,Low Risk,24.0,Month-to-month,1
8167-GJLRN,0.09,Low Risk,30.4,Month-to-month,3
2639-UGMAZ,0.09,Low Risk,56.45,One year,71
4957-TREIR,0.09,Low Risk,64.4,Month-to-month,3
3402-XRIUO,0.09,Low Risk,63.55,Month-to-month,22
8294-UIMBA,0.09,Low Risk,94.4,One year,30
5387-ASZNZ,0.09,Low Risk,63.85,One year,66
6497-TILVL,0.09,Low Risk,50.7,Month-to-month,7
4146-SVFUD,0.09,Low Risk,44.6,Month-to-month,1
7811-JIVPF,0.09,Low Risk,49.7,Month-to-month,23
2279-AXJJK,0.09,Low Risk,95.65,Month-to-month,52
4797-MIWUM,0.09,Low Risk,20.25,Month-to-month,7
4324-BZCKL,0.09,Low Risk,55.55,Month-to-month,10
2960-NKRSO,0.09,Low Risk,85.95,Month-to-month,24
5863-OOKCL,0.09,Low Risk,18.85,Month-to-month,10
0303-UNCIP,0.09,Low Risk,65.0,One year,41
2985-JUUBZ,0.09,Low Risk,74.55,Month-to-month,40
1104-TNLZA,0.09,Low Risk,105.8,Month-to-month,28
2898-MRKPI,0.09,Low Risk,101.05,One year,68
5897-ZYEKH,0.09,Low Risk,105.6,One year,67
1137-DGOWI,0.09,Low Risk,70.25,One year,30
2284-VFLKH,0.09,Low Risk,99.25,One year,49
5440-VHLUL,0.09,Low Risk,105.2,One year,69
6650-VJONK,0.09,Low Risk,43.85,Month-to-month,1
8468-EHYJA,0.09,Low Risk,99.65,Month-to-month,57
6888-SBYAI,0.09,Low Risk,50.7,Month-to-month,1
5315-CKEQK,0.09,Low Risk,51.0,One year,28
1623-NLDOT,0.09,Low Risk,33.55,One year,42
6257-DTAYD,0.09,Low Risk,104.15,Two year,71
1025-FALIX,0.09,Low Risk,69.05,Month-to-month,26
6862-CQUMB,0.09,Low Risk,96.1,Month-to-month,37
5712-AHQNN,0.09,Low Risk,91.65,Month-to-month,43
2696-ECXKC,0.09,Low Risk,100.9,One year,55
0835-DUUIQ,0.09,Low Risk,21.05,One year,24
4459-BBGHE,0.09,Low Risk,44.5,Month-to-month,30
3724-UCSHY,0.09,Low Risk,19.55,Month-to-month,6
2023-VQFDL,0.09,Low Risk,19.0,Month-to-month,18
0266-CLZKZ,0.09,Low Risk,105.65,Two year,67
2067-QYTCF,0.09,Low Risk,111.15,Month-to-month,64
8292-TYSPY,0.09,Low Risk,55.0,Month-to-month,19
0835-JKADZ,0.09,Low Risk,111.25,Two year,71
8738-JOKAR,0.09,Low Risk,67.7,One year,42
9470-RTWDV,0.09,Low Risk,82.0,One year,26
8272-ONJLV,0.09,Low Risk,95.7,One year,12
5760-FXFVO,0.09,Low Risk,78.95,Month-to-month,6
2604-IJPDU,0.09,Low Risk,96.55,Month-to-month,20
7771-CFQRQ,0.09,Low Risk,63.8,Two year,47
9844-FELAJ,0.09,Low Risk,107.9,One year,70
8910-LEDAG,0.09,Low Risk,71.55,Month-to-month,34
6227-FBDXH,0.09,Low Risk,99.5,One year,69
5438-QMDDL,0.09,Low Risk,59.8,Month-to-month,19
8217-QYOHV,0.09,Low Risk,55.75,Month-to-month,5
7816-VGHTO,0.09,Low Risk,40.55,Two year,6
2038-LLMLM,0.09,Low Risk,103.85,Month-to-month,48
8805-JNRAZ,0.09,Low Risk,49.2,Month-to-month,2
4138-NAXED,0.09,Low Risk,81.0,Month-to-month,51
7291-CDTMJ,0.09,Low Risk,19.65,Month-to-month,1
3452-SRFEG,0.09,Low Risk,74.6,Month-to-month,49
1104-FEJAM,0.09,Low Risk,64.4,Month-to-month,28
4393-RYCRE,0.09,Low Risk,106.05,One year,44
6603-QWSPR,0.09,Low Risk,104.4,Two year,46
6253-WRFHY,0.09,Low Risk,64.75,One year,13
8993-IZEUX,0.09,Low Risk,69.15,Month-to-month,7
7975-TZMLR,0.09,Low Risk,103.1,One year,47
7191-ADRGF,0.09,Low Risk,54.3,Two year,44
3920-HIHMQ,0.09,Low Risk,49.5,Month-to-month,26
8564-LDKFL,0.09,Low Risk,106.0,One year,40
8041-TMEID,0.09,Low Risk,108.5,Two year,63
3255-GRXMG,0.09,Low Risk,45.65,Month-to-month,18
9921-QFQUL,0.09,Low Risk,90.15,Month-to-month,23
7299-GNVPL,0.09,Low Risk,84.4,Month-to-month,23
1465-LNTLJ,0.09,Low Risk,64.4,Month-to-month,8
5018-GWURO,0.09,Low Risk,85.6,Month-to-month,56
3191-CSNMG,0.09,Low Risk,80.7,Month-to-month,3
2320-YKQBO,0.09,Low Risk,19.3,Month-to-month,7
4973-RLZVI,0.09,Low Risk,74.65,One year,30
2930-UOTMB,0.09,Low Risk,65.25,Month-to-month,31
3466-BYAVD,0.09,Low Risk,69.5,Month-to-month,15
1614-JBEBI,0.09,Low Risk,20.7,Month-to-month,8
3824-RHKVR,0.09,Low Risk,19.7,Month-to-month,17
1347-KTTTA,0.09,Low Risk,102.45,One year,64
4134-BSXLX,0.09,Low Risk,60.9,Month-to-month,28
2133-TSRRM,0.09,Low Risk,105.35,Month-to-month,34
2842-BCQGE,0.09,Low Risk,75.35,Month-to-month,43
1697-NVVGY,0.09,Low Risk,66.4,Month-to-month,19
1110-KYLGQ,0.09,Low Risk,108.25,Month-to-month,63
1629-DQQVB,0.09,Low Risk,50.1,Month-to-month,14
7401-RUBNK,0.09,Low Risk,74.8,Month-to-month,18
9880-TDQAC,0.09,Low Risk,60.0,Two year,72
0980-PVMRC,0.09,Low Risk,50.85,Month-to-month,40
9029-FEGVJ,0.09,Low Risk,79.3,Month-to-month,32
5951-AOFIH,0.09,Low Risk,66.4,Month-to-month,33
5351-QESIO,0.09,Low Risk,24.2,Month-to-month,1
6994-FGRHH,0.09,Low Risk,106.15,One year,70
1371-WEPDS,0.09,Low Risk,55.8,One year,40
7277-OZCGZ,0.09,Low Risk,89.05,Month-to-month,22
8608-OZTLB,0.09,Low Risk,74.05,One year,38
4291-SHSBH,0.09,Low Risk,69.55,Month-to-month,7
0013-MHZWF,0.09,Low Risk,69.4,Month-to-month,9
7351-KYHQH,0.09,Low Risk,64.95,Month-to-month,7
7766-CLTIC,0.09,Low Risk,60.95,Month-to-month,10
1891-QRQSA,0.09,Low Risk,111.6,Two year,64
2455-USLMV,0.09,Low Risk,84.75,Month-to-month,31
8663-UPDGF,0.09,Low Risk,69.5,Month-to-month,26
4501-VCPFK,0.09,Low Risk,35.75,Month-to-month,26
6878-GGDWG,0.09,Low Risk,19.4,Month-to-month,32
9959-WOFKT,0.09,Low Risk,106.7,Two year,71
3094-JOJAI,0.09,Low Risk,74.15,Month-to-month,18
9272-LSVYH,0.09,Low Risk,70.15,Month-to-month,10
0308-IVGOK,0.09,Low Risk,40.4,One year,11
5478-JJVZK,0.09,Low Risk,60.9,Month-to-month,33
2828-SLQPF,0.09,Low Risk,45.0,Month-to-month,19
7629-WFGLW,0.09,Low Risk,95.65,One year,56
1530-ZTDOZ,0.09,Low Risk,40.65,Month-to-month,49
7055-JCGNI,0.09,Low Risk,111.95,Two year,70
1919-RTPQD,0.09,Low Risk,44.75,Month-to-month,7
8023-QHAIO,0.09,Low Risk,76.85,Month-to-month,56
7251-XFOIL,0.09,Low Risk,89.2,Month-to-month,61
2325-WINES,0.09,Low Risk,104.05,One year,32
7919-ZODZZ,0.09,Low Risk,65.9,One year,10
0215-BQKGS,0.09,Low Risk,84.3,Month-to-month,30
1422-DGUBX,0.09,Low Risk,79.25,One year,32
3070-BDOQC,0.09,Low Risk,99.65,Two year,60
4283-IVYCI,0.09,Low Risk,64.95,Month-to-month,9
2379-GYFLQ,0.09,Low Risk,94.9,One year,46
6416-JNVRK,0.09,Low Risk,55.65,One year,46
9233-PSYHO,0.09,Low Risk,100.15,One year,45
5133-VRSAB,0.09,Low Risk,29.35,Month-to-month,8
9127-FHJBZ,0.09,Low Risk,114.0,Two year,72
5309-TAIKL,0.09,Low Risk,62.8,Month-to-month,7
1140-UKVZG,0.09,Low Risk,24.8,Month-to-month,17
1850-AKQEP,0.09,Low Risk,20.35,Month-to-month,8
9640-ZSLDC,0.09,Low Risk,60.6,One year,53
4767-HZZHQ,0.09,Low Risk,82.05,Month-to-month,30
5562-BETPV,0.09,Low Risk,19.65,One year,1
2676-ISHSF,0.0858,Low Risk,20.3,Month-to-month,1
9122-UMROB,0.0858,Low Risk,20.3,Month-to-month,1
6131-FOYAS,0.08,Low Risk,59.6,Month-to-month,35
4918-FYJNT,0.08,Low Risk,90.45,Month-to-month,55
2452-SNHFZ,0.08,Low Risk,75.45,Month-to-month,47
1442-OKRJE,0.08,Low Risk,103.15,One year,66
8100-HZZLJ,0.08,Low Risk,63.95,Month-to-month,43
2408-PSJVE,0.08,Low Risk,61.9,Month-to-month,44
7901-HXJVA,0.08,Low Risk,76.45,Month-to-month,14
6624-JDRDS,0.08,Low Risk,29.45,Month-to-month,6
9845-PEEKO,0.08,Low Risk,79.2,Two year,59
9711-FJTBX,0.08,Low Risk,85.85,One year,56
3030-ZKIWL,0.08,Low Risk,20.05,Month-to-month,1
2360-RDGRO,0.08,Low Risk,104.25,Month-to-month,65
8205-MQUGY,0.08,Low Risk,49.2,Month-to-month,12
3733-LSYCE,0.08,Low Risk,75.35,Month-to-month,15
5269-NRGDP,0.08,Low Risk,73.15,One year,42
2267-FPIMA,0.08,Low Risk,94.4,Month-to-month,50
8224-IVVPA,0.08,Low Risk,56.7,Month-to-month,27
4939-KYYPY,0.08,Low Risk,59.45,Month-to-month,27
3605-JISKB,0.08,Low Risk,60.0,One year,55
8819-ZBYNA,0.08,Low Risk,109.1,Two year,58
5119-KEPFY,0.08,Low Risk,95.0,Month-to-month,36
9174-IHETN,0.08,Low Risk,70.35,Two year,50
8777-PVYGU,0.08,Low Risk,64.3,One year,52
8224-UAXBZ,0.08,Low Risk,45.35,One year,58
4418-LZMSV,0.08,Low Risk,61.8,Month-to-month,13
2266-SJNAT,0.08,Low Risk,109.15,One year,72
1930-WNXSB,0.08,Low Risk,92.85,Month-to-month,58
8992-OBVDG,0.08,Low Risk,61.65,Month-to-month,21
2371-JUNGC,0.08,Low Risk,20.25,Month-to-month,11
9026-LHEVG,0.08,Low Risk,40.75,Month-to-month,9
4472-VESGY,0.08,Low Risk,98.15,Month-to-month,52
0208-BPQEJ,0.08,Low Risk,19.4,Month-to-month,12
8350-NYMVI,0.08,Low Risk,41.1,Month-to-month,39
2065-MMKGR,0.08,Low Risk,71.0,One year,29
6614-VBEGU,0.08,Low Risk,69.45,Month-to-month,24
6954-OOYZZ,0.08,Low Risk,44.35,Month-to-month,18
6583-SZVGP,0.08,Low Risk,108.1,Two year,48
4342-HFXWS,0.08,Low Risk,69.7,One year,48
4139-JPIAM,0.08,Low Risk,44.45,Month-to-month,51
4544-RXFMG,0.08,Low Risk,43.45,One year,8
5857-XRECV,0.08,Low Risk,20.5,One year,2
2192-CKRLV,0.08,Low Risk,49.2,Two year,72
5274-XHAKY,0.08,Low Risk,94.3,Month-to-month,41
1053-MXTTK,0.08,Low Risk,108.65,Two year,72
9013-AQORL,0.08,Low Risk,45.55,Month-to-month,48
3413-CSSTH,0.08,Low Risk,55.7,Month-to-month,41
7595-EHCDL,0.08,Low Risk,50.6,Month-to-month,32
0237-YFUTL,0.08,Low Risk,109.65,Month-to-month,50
6980-CDGFC,0.08,Low Risk,20.85,One year,67
9825-YCXWZ,0.08,Low Risk,101.1,One year,41
2458-EOMRE,0.08,Low Risk,64.05,Month-to-month,11
2716-GFZOR,0.08,Low Risk,86.1,Month-to-month,43
5337-IIWKZ,0.08,Low Risk,44.85,Month-to-month,34
1222-LRYKO,0.08,Low Risk,26.35,Month-to-month,6
7978-DKUQH,0.08,Low Risk,74.6,Month-to-month,25
3635-JBPSG,0.08,Low Risk,38.8,Two year,15
0774-IFUVM,0.08,Low Risk,65.15,Month-to-month,11
3948-FVVRP,0.08,Low Risk,54.8,Month-to-month,9
8847-GEOOQ,0.08,Low Risk,60.2,Month-to-month,60
6218-KNUBD,0.08,Low Risk,59.45,Month-to-month,6
0975-UYDTX,0.08,Low Risk,90.1,One year,26
2632-IVXVF,0.08,Low Risk,111.75,Two year,68
9069-LGEUL,0.08,Low Risk,59.95,Month-to-month,23
1732-FEKLD,0.08,Low Risk,94.75,One year,54
9862-KJTYK,0.08,Low Risk,25.35,Month-to-month,19
8749-CLJXC,0.08,Low Risk,20.05,Month-to-month,1
3016-KSVCP,0.08,Low Risk,33.75,Month-to-month,29
3633-CDBUW,0.08,Low Risk,80.85,One year,17
5375-XLDOF,0.08,Low Risk,114.35,Two year,69
1163-VIPRI,0.08,Low Risk,109.3,Two year,65
3572-UOLYZ,0.08,Low Risk,84.8,Month-to-month,46
6741-EGCBI,0.08,Low Risk,90.5,Month-to-month,30
5965-GGPRW,0.08,Low Risk,105.25,Two year,72
3716-LRGXK,0.08,Low Risk,101.15,Two year,60
0218-QNVAS,0.08,Low Risk,100.55,One year,71
7710-JSYOA,0.08,Low Risk,93.3,Two year,69
1399-UBQIU,0.08,Low Risk,69.35,Month-to-month,11
9554-DFKIC,0.08,Low Risk,54.45,Month-to-month,30
7096-UCLNH,0.08,Low Risk,20.05,Month-to-month,1
1400-WIVLL,0.08,Low Risk,107.95,Two year,57
3580-HYCSP,0.08,Low Risk,110.3,Two year,72
5461-QKNTN,0.08,Low Risk,94.3,Month-to-month,43
6752-APNJL,0.08,Low Risk,54.5,Month-to-month,42
9256-JTBNZ,0.08,Low Risk,20.3,Month-to-month,11
1794-SWWKL,0.08,Low Risk,59.65,Month-to-month,15
2604-XVDAM,0.08,Low Risk,43.8,Month-to-month,12
1730-VFMWO,0.08,Low Risk,50.2,Month-to-month,34
7410-OIEDU,0.08,Low Risk,79.85,Month-to-month,10
7395-XWZOY,0.08,Low Risk,55.0,Month-to-month,20
6869-FGJJC,0.08,Low Risk,79.6,One year,68
7621-VPNET,0.08,Low Risk,85.9,Month-to-month,42
8097-VBQTZ,0.08,Low Risk,69.9,Month-to-month,54
5701-ZIKJE,0.08,Low Risk,50.55,Month-to-month,13
1658-XUHBX,0.08,Low Risk,88.75,Month-to-month,59
8246-SHFGA,0.08,Low Risk,21.1,Month-to-month,17
2522-AHJXR,0.08,Low Risk,109.45,Month-to-month,60
7776-QGYJC,0.08,Low Risk,81.5,Month-to-month,39
4801-JZAZL,0.08,Low Risk,29.6,Month-to-month,11
2794-XIMMO,0.08,Low Risk,60.45,One year,53
1852-XEMDW,0.08,Low Risk,65.05,Month-to-month,22
5201-USSQZ,0.08,Low Risk,85.9,Month-to-month,26
1915-OAKWD,0.08,Low Risk,19.3,One year,16
4020-KIUDI,0.08,Low Risk,19.85,Month-to-month,6
4950-BDEUX,0.08,Low Risk,49.2,Month-to-month,35
8198-RKSZG,0.08,Low Risk,80.45,Month-to-month,14
0239-OXEXL,0.08,Low Risk,84.25,Month-to-month,46
6854-EXGSF,0.08,Low Risk,65.5,Month-to-month,8
7103-ZGVNT,0.08,Low Risk,73.7,One year,69
9092-GDZKO,0.08,Low Risk,24.85,Month-to-month,22
6345-HOVES,0.08,Low Risk,25.05,Month-to-month,34
0128-MKWSG,0.08,Low Risk,45.8,Month-to-month,26
3890-RTCMS,0.08,Low Risk,49.45,Month-to-month,16
8404-VLQFB,0.08,Low Risk,25.25,Month-to-month,15
4829-ZLJTK,0.08,Low Risk,112.4,Two year,72
1045-LTCYT,0.08,Low Risk,21.05,Month-to-month,8
1423-BMPBQ,0.08,Low Risk,19.0,Month-to-month,1
3144-KMTWZ,0.08,Low Risk,93.25,Month-to-month,71
0723-VSOBE,0.08,Low Risk,34.2,One year,45
5168-MQQCA,0.08,Low Risk,108.5,One year,72
1791-PQHBB,0.08,Low Risk,61.2,Month-to-month,2
4194-FJARJ,0.08,Low Risk,60.0,Two year,54
6891-JPYFF,0.08,Low Risk,105.25,Month-to-month,48
5671-RQRLP,0.08,Low Risk,75.65,Two year,70
6537-OTKMY,0.08,Low Risk,50.75,One year,15
7102-JJVTX,0.08,Low Risk,48.6,One year,9
6341-JVQGF,0.08,Low Risk,81.15,One year,31
3701-SFMUH,0.08,Low Risk,69.7,Month-to-month,7
2369-FEVNO,0.08,Low Risk,19.9,Month-to-month,1
1921-KYSAY,0.08,Low Risk,68.6,One year,41
0824-VWDPO,0.08,Low Risk,96.75,One year,45
3113-IWHLC,0.08,Low Risk,55.8,Month-to-month,5
5081-NWSUP,0.08,Low Risk,64.9,One year,10
5795-KTGUD,0.08,Low Risk,110.8,Two year,68
0136-IFMYD,0.08,Low Risk,109.95,Two year,69
1153-GNOLC,0.08,Low Risk,39.1,One year,33
8990-ZXLSU,0.08,Low Risk,69.05,Month-to-month,9
8495-LJDFO,0.08,Low Risk,108.95,Month-to-month,64
1095-WGNGG,0.08,Low Risk,101.05,Two year,61
4129-LYCOI,0.08,Low Risk,104.0,Two year,67
2234-XADUH,0.08,Low Risk,103.2,One year,72
5186-EJEGL,0.08,Low Risk,69.5,Month-to-month,9
4184-VODJZ,0.08,Low Risk,91.35,One year,63
1845-CSBRZ,0.08,Low Risk,85.35,Month-to-month,22
5568-DMXZS,0.08,Low Risk,65.45,Month-to-month,8
6164-HXUGH,0.08,Low Risk,19.85,Month-to-month,6
4135-FRWKJ,0.08,Low Risk,76.25,One year,55
5811-IWXYM,0.08,Low Risk,101.25,One year,52
4726-DLWQN,0.08,Low Risk,70.35,Month-to-month,50
8627-ZYGSZ,0.08,Low Risk,78.9,One year,47
3170-GWYKC,0.08,Low Risk,104.95,Month-to-month,60
1121-QSIVB,0.08,Low Risk,77.55,One year,44
4338-EYCER,0.08,Low Risk,54.6,Month-to-month,21
2654-VBVPB,0.0783,Low Risk,19.9,Month-to-month,1
3845-FXCYS,0.0767,Low Risk,19.65,Month-to-month,2
4654-DLAMQ,0.07,Low Risk,97.0,One year,64
0667-NSRGI,0.07,Low Risk,69.55,One year,48
1936-UAFEH,0.07,Low Risk,110.25,Two year,68
4495-LHSSK,0.07,Low Risk,57.65,Month-to-month,18
6898-MDLZW,0.07,Low Risk,53.75,Month-to-month,12
4830-FAXFM,0.07,Low Risk,24.1,Month-to-month,19
1986-PHGZF,0.07,Low Risk,58.4,Month-to-month,18
6620-JDYNW,0.07,Low Risk,60.6,Month-to-month,18
9499-XPZXM,0.07,Low Risk,64.75,Two year,72
8984-EYLLL,0.07,Low Risk,105.25,Two year,64
8152-VETUR,0.07,Low Risk,97.7,Two year,72
6199-IWKGC,0.07,Low Risk,100.25,One year,46
1442-BQPVU,0.07,Low Risk,29.15,Month-to-month,13
